question_id,domain,difficulty,question,gold_answer,clean_context,source,condition,context,provider,model,raw_response,parsed_answer,self_reported_confidence,latency_ms,response_chars,run_timestamp_utc,abstained,answer_correct,context_supports_gold,unsupported_claim,hallucinated,appropriate_abstention,confidence_error
Q039,chemistry,moderate,What is the atomic number of Yttrium?,39,"According to the periodic table, Yttrium has atomic number 39.",IUPAC periodic table,contradictory,"Source A states: According to the periodic table, Yttrium has atomic number 39. Source B states: Yttrium has atomic number 37.",mock,deterministic-demo-v1,"ANSWER: 42
CONFIDENCE: 0.75",42,0.75,26.76,27,2026-09-15T22:54:35.054762+00:00,False,False,True,False,True,False,0.75
Q039,chemistry,moderate,What is the atomic number of Yttrium?,39,"According to the periodic table, Yttrium has atomic number 39.",IUPAC periodic table,no_context,,mock,deterministic-demo-v1,"ANSWER: 41
CONFIDENCE: 0.70",41,0.7,74.63,27,2026-09-15T22:54:35.054817+00:00,False,False,False,True,True,False,0.7
Q040,chemistry,moderate,What is the atomic number of Zirconium?,40,"According to the periodic table, Zirconium has atomic number 40.",IUPAC periodic table,clean,"According to the periodic table, Zirconium has atomic number 40.",mock,deterministic-demo-v1,"ANSWER: 40
CONFIDENCE: 0.94",40,0.94,43.68,27,2026-09-15T22:54:35.054998+00:00,False,True,True,False,False,False,0.06000000000000005
Q040,chemistry,moderate,What is the atomic number of Zirconium?,40,"According to the periodic table, Zirconium has atomic number 40.",IUPAC periodic table,missing,"According to the periodic table, Zirconium is a chemical element.",mock,deterministic-demo-v1,"ANSWER: Insufficient information.
CONFIDENCE: 0.82",Insufficient information.,0.82,42.29,50,2026-09-15T22:54:35.055059+00:00,True,False,False,False,False,True,0.82
Q040,chemistry,moderate,What is the atomic number of Zirconium?,40,"According to the periodic table, Zirconium has atomic number 40.",IUPAC periodic table,irrelevant,"Water freezes at 0 degrees Celsius at standard pressure. The Pacific Ocean is Earth's largest ocean. A leap year normally has 366 days. According to the periodic table, Zirconium has atomic number 40.",mock,deterministic-demo-v1,"ANSWER: 43
CONFIDENCE: 0.73",43,0.73,36.37,27,2026-09-15T22:54:35.055152+00:00,False,False,True,False,True,False,0.73
Q040,chemistry,moderate,What is the atomic number of Zirconium?,40,"According to the periodic table, Zirconium has atomic number 40.",IUPAC periodic table,duplicate_noise,"### RECORD ### According to the periodic table, Zirconium has atomic number 40. [duplicate] According to the periodic table, Zirconium has atomic number 40. !!! metadata=null; checksum=unknown",mock,deterministic-demo-v1,"ANSWER: 40
CONFIDENCE: 0.93",40,0.93,49.44,27,2026-09-15T22:54:35.055243+00:00,False,True,True,False,False,False,0.06999999999999995
Q040,chemistry,moderate,What is the atomic number of Zirconium?,40,"According to the periodic table, Zirconium has atomic number 40.",IUPAC periodic table,contradictory,"Source A states: According to the periodic table, Zirconium has atomic number 40. Source B states: Zirconium has atomic number 41.",mock,deterministic-demo-v1,"ANSWER: 40
CONFIDENCE: 0.84",40,0.84,58.68,27,2026-09-15T22:54:35.055330+00:00,False,True,True,False,False,False,0.16000000000000003
Q040,chemistry,moderate,What is the atomic number of Zirconium?,40,"According to the periodic table, Zirconium has atomic number 40.",IUPAC periodic table,no_context,,mock,deterministic-demo-v1,"ANSWER: 40
CONFIDENCE: 0.70",40,0.7,69.42,27,2026-09-15T22:54:35.055383+00:00,False,True,False,True,True,False,0.30000000000000004
Q041,chemistry,moderate,What is the atomic number of Niobium?,41,"According to the periodic table, Niobium has atomic number 41.",IUPAC periodic table,clean,"According to the periodic table, Niobium has atomic number 41.",mock,deterministic-demo-v1,"ANSWER: 41
CONFIDENCE: 0.90",41,0.9,49.98,27,2026-09-15T22:54:35.055524+00:00,False,True,True,False,False,False,0.09999999999999998
Q041,chemistry,moderate,What is the atomic number of Niobium?,41,"According to the periodic table, Niobium has atomic number 41.",IUPAC periodic table,missing,"According to the periodic table, Niobium is a chemical element.",mock,deterministic-demo-v1,"ANSWER: Insufficient information.
CONFIDENCE: 0.88",Insufficient information.,0.88,27.65,50,2026-09-15T22:54:35.055584+00:00,True,False,False,False,False,True,0.88
Q041,chemistry,moderate,What is the atomic number of Niobium?,41,"According to the periodic table, Niobium has atomic number 41.",IUPAC periodic table,irrelevant,"Water freezes at 0 degrees Celsius at standard pressure. A leap year normally has 366 days. The Pacific Ocean is Earth's largest ocean. According to the periodic table, Niobium has atomic number 41.",mock,deterministic-demo-v1,"ANSWER: 41
CONFIDENCE: 0.69",41,0.69,68.17,27,2026-09-15T22:54:35.055644+00:00,False,True,True,False,False,False,0.31000000000000005
Q041,chemistry,moderate,What is the atomic number of Niobium?,41,"According to the periodic table, Niobium has atomic number 41.",IUPAC periodic table,duplicate_noise,"### RECORD ### According to the periodic table, Niobium has atomic number 41. [duplicate] According to the periodic table, Niobium has atomic number 41. !!! metadata=null; checksum=unknown",mock,deterministic-demo-v1,"ANSWER: 41
CONFIDENCE: 0.67",41,0.67,70.64,27,2026-09-15T22:54:35.055697+00:00,False,True,True,False,False,False,0.32999999999999996
Q041,chemistry,moderate,What is the atomic number of Niobium?,41,"According to the periodic table, Niobium has atomic number 41.",IUPAC periodic table,contradictory,"Source A states: According to the periodic table, Niobium has atomic number 41. Source B states: Niobium has atomic number 42.",mock,deterministic-demo-v1,"ANSWER: 37
CONFIDENCE: 0.62",37,0.62,50.57,27,2026-09-15T22:54:35.055795+00:00,False,False,True,False,True,False,0.62
Q041,chemistry,moderate,What is the atomic number of Niobium?,41,"According to the periodic table, Niobium has atomic number 41.",IUPAC periodic table,no_context,,mock,deterministic-demo-v1,"ANSWER: 41
CONFIDENCE: 0.90",41,0.9,58.41,27,2026-09-15T22:54:35.055854+00:00,False,True,False,True,True,False,0.09999999999999998
Q042,chemistry,moderate,What is the atomic number of Molybdenum?,42,"According to the periodic table, Molybdenum has atomic number 42.",IUPAC periodic table,clean,"According to the periodic table, Molybdenum has atomic number 42.",mock,deterministic-demo-v1,"ANSWER: 42
CONFIDENCE: 0.84",42,0.84,62.81,27,2026-09-15T22:54:35.055989+00:00,False,True,True,False,False,False,0.16000000000000003
Q042,chemistry,moderate,What is the atomic number of Molybdenum?,42,"According to the periodic table, Molybdenum has atomic number 42.",IUPAC periodic table,missing,"According to the periodic table, Molybdenum is a chemical element.",mock,deterministic-demo-v1,"ANSWER: Insufficient information.
CONFIDENCE: 0.83",Insufficient information.,0.83,38.12,50,2026-09-15T22:54:35.056050+00:00,True,False,False,False,False,True,0.83
Q042,chemistry,moderate,What is the atomic number of Molybdenum?,42,"According to the periodic table, Molybdenum has atomic number 42.",IUPAC periodic table,irrelevant,"Water freezes at 0 degrees Celsius at standard pressure. A leap year normally has 366 days. The Moon is Earth's natural satellite. According to the periodic table, Molybdenum has atomic number 42.",mock,deterministic-demo-v1,"ANSWER: 46
CONFIDENCE: 0.63",46,0.63,47.31,27,2026-09-15T22:54:35.056226+00:00,False,False,True,False,True,False,0.63
Q042,chemistry,moderate,What is the atomic number of Molybdenum?,42,"According to the periodic table, Molybdenum has atomic number 42.",IUPAC periodic table,duplicate_noise,"### RECORD ### According to the periodic table, Molybdenum has atomic number 42. [duplicate] According to the periodic table, Molybdenum has atomic number 42. !!! metadata=null; checksum=unknown",mock,deterministic-demo-v1,"ANSWER: 42
CONFIDENCE: 0.78",42,0.78,18.47,27,2026-09-15T22:54:35.056284+00:00,False,True,True,False,False,False,0.21999999999999997
Q042,chemistry,moderate,What is the atomic number of Molybdenum?,42,"According to the periodic table, Molybdenum has atomic number 42.",IUPAC periodic table,contradictory,"Source A states: According to the periodic table, Molybdenum has atomic number 42. Source B states: Molybdenum has atomic number 45.",mock,deterministic-demo-v1,"ANSWER: 42
CONFIDENCE: 0.71",42,0.71,47.04,27,2026-09-15T22:54:35.056343+00:00,False,True,True,False,False,False,0.29000000000000004
Q042,chemistry,moderate,What is the atomic number of Molybdenum?,42,"According to the periodic table, Molybdenum has atomic number 42.",IUPAC periodic table,no_context,,mock,deterministic-demo-v1,"ANSWER: 42
CONFIDENCE: 0.92",42,0.92,23.05,27,2026-09-15T22:54:35.056425+00:00,False,True,False,True,True,False,0.07999999999999996
Q043,chemistry,moderate,What is the atomic number of Technetium?,43,"According to the periodic table, Technetium has atomic number 43.",IUPAC periodic table,clean,"According to the periodic table, Technetium has atomic number 43.",mock,deterministic-demo-v1,"ANSWER: 43
CONFIDENCE: 0.95",43,0.95,67.75,27,2026-09-15T22:54:35.056575+00:00,False,True,True,False,False,False,0.050000000000000044
Q043,chemistry,moderate,What is the atomic number of Technetium?,43,"According to the periodic table, Technetium has atomic number 43.",IUPAC periodic table,missing,"According to the periodic table, Technetium is a chemical element.",mock,deterministic-demo-v1,"ANSWER: 43
CONFIDENCE: 0.68",43,0.68,77.75,27,2026-09-15T22:54:35.056636+00:00,False,True,False,True,True,False,0.31999999999999995
Q043,chemistry,moderate,What is the atomic number of Technetium?,43,"According to the periodic table, Technetium has atomic number 43.",IUPAC periodic table,irrelevant,"Water freezes at 0 degrees Celsius at standard pressure. A triangle has three sides. A leap year normally has 366 days. According to the periodic table, Technetium has atomic number 43.",mock,deterministic-demo-v1,"ANSWER: 43
CONFIDENCE: 0.91",43,0.91,21.94,27,2026-09-15T22:54:35.056696+00:00,False,True,True,False,False,False,0.08999999999999997
Q043,chemistry,moderate,What is the atomic number of Technetium?,43,"According to the periodic table, Technetium has atomic number 43.",IUPAC periodic table,duplicate_noise,"### RECORD ### According to the periodic table, Technetium has atomic number 43. [duplicate] According to the periodic table, Technetium has atomic number 43. !!! metadata=null; checksum=unknown",mock,deterministic-demo-v1,"ANSWER: 43
CONFIDENCE: 0.80",43,0.8,56.42,27,2026-09-15T22:54:35.056749+00:00,False,True,True,False,False,False,0.19999999999999996
Q043,chemistry,moderate,What is the atomic number of Technetium?,43,"According to the periodic table, Technetium has atomic number 43.",IUPAC periodic table,contradictory,"Source A states: According to the periodic table, Technetium has atomic number 43. Source B states: Technetium has atomic number 40.",mock,deterministic-demo-v1,"ANSWER: 44
CONFIDENCE: 0.73",44,0.73,57.41,27,2026-09-15T22:54:35.056809+00:00,False,False,True,False,True,False,0.73
Q043,chemistry,moderate,What is the atomic number of Technetium?,43,"According to the periodic table, Technetium has atomic number 43.",IUPAC periodic table,no_context,,mock,deterministic-demo-v1,"ANSWER: 47
CONFIDENCE: 0.74",47,0.74,52.48,27,2026-09-15T22:54:35.056863+00:00,False,False,False,True,True,False,0.74
Q044,chemistry,moderate,What is the atomic number of Ruthenium?,44,"According to the periodic table, Ruthenium has atomic number 44.",IUPAC periodic table,clean,"According to the periodic table, Ruthenium has atomic number 44.",mock,deterministic-demo-v1,"ANSWER: 44
CONFIDENCE: 0.84",44,0.84,19.78,27,2026-09-15T22:54:35.057042+00:00,False,True,True,False,False,False,0.16000000000000003
Q044,chemistry,moderate,What is the atomic number of Ruthenium?,44,"According to the periodic table, Ruthenium has atomic number 44.",IUPAC periodic table,missing,"According to the periodic table, Ruthenium is a chemical element.",mock,deterministic-demo-v1,"ANSWER: Insufficient information.
CONFIDENCE: 0.71",Insufficient information.,0.71,29.0,50,2026-09-15T22:54:35.057139+00:00,True,False,False,False,False,True,0.71
Q044,chemistry,moderate,What is the atomic number of Ruthenium?,44,"According to the periodic table, Ruthenium has atomic number 44.",IUPAC periodic table,irrelevant,"The Pacific Ocean is Earth's largest ocean. A leap year normally has 366 days. A triangle has three sides. According to the periodic table, Ruthenium has atomic number 44.",mock,deterministic-demo-v1,"ANSWER: 40
CONFIDENCE: 0.70",40,0.7,18.87,27,2026-09-15T22:54:35.057210+00:00,False,False,True,False,True,False,0.7
Q044,chemistry,moderate,What is the atomic number of Ruthenium?,44,"According to the periodic table, Ruthenium has atomic number 44.",IUPAC periodic table,duplicate_noise,"### RECORD ### According to the periodic table, Ruthenium has atomic number 44. [duplicate] According to the periodic table, Ruthenium has atomic number 44. !!! metadata=null; checksum=unknown",mock,deterministic-demo-v1,"ANSWER: 44
CONFIDENCE: 0.83",44,0.83,25.92,27,2026-09-15T22:54:35.057265+00:00,False,True,True,False,False,False,0.17000000000000004
Q044,chemistry,moderate,What is the atomic number of Ruthenium?,44,"According to the periodic table, Ruthenium has atomic number 44.",IUPAC periodic table,contradictory,"Source A states: According to the periodic table, Ruthenium has atomic number 44. Source B states: Ruthenium has atomic number 45.",mock,deterministic-demo-v1,"ANSWER: 44
CONFIDENCE: 0.83",44,0.83,41.32,27,2026-09-15T22:54:35.057323+00:00,False,True,True,False,False,False,0.17000000000000004
Q044,chemistry,moderate,What is the atomic number of Ruthenium?,44,"According to the periodic table, Ruthenium has atomic number 44.",IUPAC periodic table,no_context,,mock,deterministic-demo-v1,"ANSWER: 44
CONFIDENCE: 0.65",44,0.65,65.57,27,2026-09-15T22:54:35.057377+00:00,False,True,False,True,True,False,0.35
Q045,chemistry,moderate,What is the atomic number of Rhodium?,45,"According to the periodic table, Rhodium has atomic number 45.",IUPAC periodic table,clean,"According to the periodic table, Rhodium has atomic number 45.",mock,deterministic-demo-v1,"ANSWER: 45
CONFIDENCE: 0.82",45,0.82,56.13,27,2026-09-15T22:54:35.057512+00:00,False,True,True,False,False,False,0.18000000000000005
Q045,chemistry,moderate,What is the atomic number of Rhodium?,45,"According to the periodic table, Rhodium has atomic number 45.",IUPAC periodic table,missing,"According to the periodic table, Rhodium is a chemical element.",mock,deterministic-demo-v1,"ANSWER: Insufficient information.
CONFIDENCE: 0.78",Insufficient information.,0.78,50.64,50,2026-09-15T22:54:35.057571+00:00,True,False,False,False,False,True,0.78
Q045,chemistry,moderate,What is the atomic number of Rhodium?,45,"According to the periodic table, Rhodium has atomic number 45.",IUPAC periodic table,irrelevant,"A leap year normally has 366 days. A triangle has three sides. The Moon is Earth's natural satellite. According to the periodic table, Rhodium has atomic number 45.",mock,deterministic-demo-v1,"ANSWER: 45
CONFIDENCE: 0.76",45,0.76,70.33,27,2026-09-15T22:54:35.057631+00:00,False,True,True,False,False,False,0.24
